LegacyContractId;LegacyCustomerId;SubscriberNo;TargetCustomerId;SourceCustomerType;ExpectedCustomerTypeId;ExpectedCustomerType;ActualCustomerTypeId;ActualCustomerType;IssueCodes
"42156";"37665";"01-01-8674";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42170";"37648";"01-01-8633";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42175";"36748";"01-01-6326";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42179";"36218";"01-01-4773";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42182";"36435";"01-01-5367";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42187";"35823";"01-01-3893";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42199";"80148";"01-01-7962";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42201";"95939";"01-01-9409";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42202";"96262";"01-01-009409";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42208";"79957";"01-01-7920";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42232";"35462";"01-01-2933";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42240";"35737";"01-01-13684";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42243";"80762";"01-01-8019";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42258";"36991";"01-01-7031";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42272";"35794";"01-01-13841";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42275";"36679";"01-01-6168";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42290";"34927";"01-01-0249";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42294";"111668";"01-02-7613";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42299";"38133";"01-01-9976";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42303";"37833";"01-01-9157";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42311";"37439";"01-01-8147";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42313";"37294";"01-01-7733";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42318";"37345";"01-01-7849";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42321";"37233";"01-01-7598";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42328";"37222";"01-01-7578";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42331";"37206";"01-01-7543";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42332";"37207";"01-01-7544";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42334";"37212";"01-01-7552";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42335";"37217";"01-01-7562";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42339";"37200";"01-01-7533";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42351";"37167";"01-01-7447";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42361";"36515";"01-01-5744";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42363";"36759";"01-01-6342";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42371";"36276";"01-01-4948";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42373";"35029";"01-01-0800";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42382";"34891";"01-01-0122";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42384";"34971";"01-01-0412";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42385";"34983";"01-01-0463";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42393";"56606";"01-01-13646";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42432";"37910";"01-01-9408";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42443";"82313";"01-01-4674";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42447";"82313";"01-01-4674";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42469";"35500";"01-01-3064";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42492";"34940";"01-01-0274";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42511";"43873";"01-02-1111";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42514";"35622";"01-01-13374";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42515";"37803";"01-01-19045";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42516";"37886";"01-01-D9315";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42517";"57489";"01-01-0111941";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42729";"111497";"01-01-6466";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42733";"98046";"01-01-1191";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42738";"94301";"01-01-8970";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42741";"96794";"01-01-9480";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42759";"76028";"01-01-7506";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42796";"73220";"01-01-6135";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42800";"73224";"01-01-5742";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42804";"73068";"01-01-5692";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42808";"73033";"01-01-5877";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42809";"73034";"01-01-6235";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42837";"72457";"01-01-6242";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42838";"71028";"01-01-4793";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42845";"71023";"01-01-5247";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42857";"70877";"01-01-4904";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42865";"70873";"01-01-5137";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42873";"70869";"01-01-5933";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42884";"70855";"01-01-5497";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42886";"70845";"01-01-4762";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42889";"70848";"01-01-5190";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42900";"70835";"01-01-5803";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42902";"70837";"01-01-5997";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42911";"70822";"01-01-6708";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42913";"70824";"01-01-5128";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42917";"70816";"01-01-5354";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42940";"70791";"01-01-4944";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42952";"70779";"01-01-5126";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42962";"70777";"01-01-5905";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42965";"70768";"01-01-5328";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42968";"70771";"01-01-4899";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42969";"70772";"01-01-4570";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42982";"70749";"01-01-6060";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42984";"70751";"01-01-5490";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42986";"70753";"01-01-6009";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"42996";"127606";"01-01-5751";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"430";"2546";"01-01-000756";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"43041";"130310";"01-01-0926";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"43052";"130742";"01-01-5805";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"43067";"131126";"01-01-6001";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"43081";"95218";"01-01-009346";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44112";"132890";"01-01-001252";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44113";"132891";"01-01-001254";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44115";"132893";"01-01-001253";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44116";"132894";"01-01-001251";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44158";"133642";"01-01-001283";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44162";"133550";"01-01-001261";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44163";"133551";"01-01-001260";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44164";"133552";"01-01-001262";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44165";"133553";"01-01-001263";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44166";"133602";"01-01-001265";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44167";"133603";"01-01-001266";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44168";"133604";"01-01-001264";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44169";"133638";"01-01-001269";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44170";"133639";"01-01-001270";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44171";"133640";"01-01-001267";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44172";"133641";"01-01-001268";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44173";"133605";"01-01-001272";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44174";"133606";"01-01-001273";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44175";"133607";"01-01-001271";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44177";"133609";"01-01-001278";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44179";"133512";"01-01-001277";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44180";"133513";"01-01-001275";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44181";"133514";"01-01-001274";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44182";"133515";"01-01-001276";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44183";"133554";"01-01-001281";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44185";"133611";"01-01-001287";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44190";"133556";"01-01-001292";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44191";"133557";"01-01-001293";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44192";"133613";"01-01-001294";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44193";"133614";"01-01-001296";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44194";"133615";"01-01-001295";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44195";"133558";"01-01-001299";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44196";"133559";"01-01-001300";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44197";"133560";"01-01-001297";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44198";"133561";"01-01-001298";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44201";"133562";"01-01-001303";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44203";"133564";"01-01-001306";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44204";"133565";"01-01-001305";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44205";"133566";"01-01-001308";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44206";"133567";"01-01-001309";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44207";"133568";"01-01-001311";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44208";"133569";"01-01-001310";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44210";"133571";"01-01-001312";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44211";"133572";"01-01-001314";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44212";"133516";"01-01-001317";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44213";"133517";"01-01-001315";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44214";"133518";"01-01-001316";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44216";"133520";"01-01-001319";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44217";"133521";"01-01-001318";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44219";"133523";"01-01-001322";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44220";"133524";"01-01-001321";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44221";"133616";"01-01-001324";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44222";"133617";"01-01-001323";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44223";"133618";"01-01-001327";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44224";"133619";"01-01-001325";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44225";"133620";"01-01-001328";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44226";"133621";"01-01-001326";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44227";"133622";"01-01-001329";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44228";"133623";"01-01-001331";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44229";"133624";"01-01-001332";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44230";"133625";"01-01-001330";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44231";"133525";"01-01-001335";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44232";"133526";"01-01-001334";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44233";"133527";"01-01-001336";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44234";"133528";"01-01-001333";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44235";"133626";"01-01-001338";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44236";"133627";"01-01-001337";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44263";"132928";"01-01-001256";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44264";"132945";"01-01-001258";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44265";"133601";"01-01-001399";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44266";"133597";"01-01-001397";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44267";"133549";"01-01-001393";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44268";"133637";"01-01-001391";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44269";"133596";"01-01-001388";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44270";"133593";"01-01-001386";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44271";"133591";"01-01-001384";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44272";"133588";"01-01-001381";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44274";"133586";"01-01-001375";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44275";"133635";"01-01-001372";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44276";"133631";"01-01-001369";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44277";"133541";"01-01-001365";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44278";"133536";"01-01-001361";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44279";"133583";"01-01-001358";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44280";"133532";"01-01-001353";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44284";"133628";"01-01-001348";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44285";"133629";"01-01-001347";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44290";"133575";"01-01-001344";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44291";"133576";"01-01-001346";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44292";"133577";"01-01-001345";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44293";"133651";"01-01-001342";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44294";"133652";"01-01-001341";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44296";"133573";"01-01-001340";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44297";"133574";"01-01-001339";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44303";"135306";"01-01-7262";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44317";"136493";"01-01-7301";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44341";"121556";"01-01-008732";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44344";"138055";"01-01-7721";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44350";"136519";"01-02-1664";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44351";"136519";"01-02-1664";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44361";"138472";"01-01-8105";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44370";"138818";"01-01-8561";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44376";"139161";"01-01-1450";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44377";"139217";"~01-01-0792";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44378";"139290";"01-01-1502";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44393";"140330";"Temp_01-01-7304";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44406";"140909";"01-01-8839";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44407";"140910";"01-01-8867";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44409";"140966";"01-01-9318";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44444";"142185";"01-01-9721";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44448";"142795";"~~01-01-9790";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44453";"278";"01-01-8049";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44455";"144336";"01-01-1259";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44459";"35082";"01-01-1294";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44460";"144710";"01-01-1357";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44468";"35155";"01-01-1742";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44475";"35164";"01-01-1797";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44536";"83229";"01-01-1136";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44577";"166597";"01-01-2717";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44583";"166885";"01-01-3996";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44584";"167075";"01-01-4125";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44585";"167512";"01-01-4151";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44590";"167660";"~~01-01-4213";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44598";"168110";"01-01-4554";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44605";"168580";"01-01-4844";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44607";"168712";"01-01-4852";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44625";"169452";"01-01-5787";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44639";"170055";"01-01-6149";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44669";"172142";"01-01-7319";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44683";"172782";"01-01-8181";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44686";"173023";"01-01-8487";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44696";"173396";"01-01-8647";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44707";"173900";"01-01-8723";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44708";"174014";"01-01-8929";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44709";"174015";"01-01-8949";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44713";"174157";"01-01-9000";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44723";"176024";"01-01-9506";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44727";"176210";"01-01-9722";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44734";"176368";"01-01-9825";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44762";"34943";"01-01-0279";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44772";"2519";"01-02-003681";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44778";"186797";"01-01-0355";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44780";"187204";"01-01-0384";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44782";"187232";"01-01-0407";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44784";"187472";"01-01-0455";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
"44794";"187083";"01-02-1733";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44795";"187083";"01-02-1733";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44804";"64871";"01-02-1340";;"N";"4";"N - Bireysel";;;"CUSTOMER_TARGET_MISSING"
"44833";"34976";"01-01-0431";;"GM";"7";"GM - Grup Üyesi";;;"CUSTOMER_TARGET_MISSING"
